org_id,org_who,org_what,org_when,org_when_mmyyyy,org_field,org_area,org_where,org_where_resolver,org_where_collection,org_nfp,org_nr,org_op,org_cc,org_year,org_policy,org_why,org_ezid,org_contact_surname,org_contact_firstname,org_contact_email,org_provider_surname,org_provider_firstname,org_provider_email,org_address_postal,org_address_location,org_address_map,org_latitude,org_longitude,org_postcode,org_country
246,"Service Interétablissement de la Documentation, Université Grenoble Alpes",66692,2019-01-29,2019-01-01,university,,https://bibliotheques.univ-grenoble-alpes.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2019,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"Bibliothèques Universitaires Grenoble Alpes, 1130 avenue Centrale, 38400, Saint-Martin-d'Hères, France","Bibliothèques Universitaires Grenoble Alpes, 1130 avenue Centrale, 38400, Saint-Martin-d'Hères, France","Bibliothèques Universitaires Grenoble Alpes, 1130 avenue Centrale, 38400, Saint-Martin-d'Hères, France",45.1915947,5.7697165,38400,France
247,Musée Médard,40701,2019-03-25,2019-03-01,museum,,https://museemedard.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2019,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"71 place des Martyrs de la Résistance, 34400, Lunel, France","71 place des Martyrs de la Résistance, 34400, Lunel, France","71 place des Martyrs de la Résistance, 34400, Lunel, France",43.67546135,4.13430675535568,34400,France
248,DECALOG,28046,2019-04-01,2019-04-01,IT,,https://www.decalog.net/,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2019,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"1244 rue Henri Dunant, 07500, Guilherand-Granges, France","1244 rue Henri Dunant, 07500, Guilherand-Granges, France","1244 rue Henri Dunant, 07500, Guilherand-Granges, France",44.9405206,4.8664365,7500,France
249,Madmagz,88434,2019-04-02,2019-04-01,IT,,https://madmagz.com,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2019,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"10 rue Greneta, 75003, Paris, France","10 rue Greneta, 75003, Paris, France","10 rue Greneta, 75003, Paris, France",48.8653944,2.3524587,75003,France
250,Archives départementales des Pyrénées-Atlantiques,81221,2019-04-06,2019-04-01,archives,departemental,http://archives.le64.fr/accueil.html,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2019,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"Cité administrative, boulevard Tourasse 64000, Pau, France","Cité administrative, boulevard Tourasse 64000, Pau, France","boulevard Tourasse, 64000, Pau, France",43.3111892,-0.3624017,64000,France
251,Musée Archéologique de l'Oise,15051,2019-04-23,2019-04-01,museum,departemental,https://www.m-a-o.org,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2019,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"1 rue Les Marmousets, 60120, Vendeuil-Caply, France","1 rue Les Marmousets, 60120, Vendeuil-Caply, France","60120, Vendeuil-Caply, France",49.6074766,2.2888086,60120,France
252,Librairie LDE,87913,2019-05-13,2019-05-01,library,,https://www.lde.fr,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2019,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"4, rue Alfred Kastler, Molsheim, 67120, France","4, rue Alfred Kastler, Molsheim, 67120, France","4, rue Alfred Kastler, Molsheim, 67120, France",48.5368223,7.5138844,67120,France
253,"Musée Saint-Raymond, musée d'Archéologie de Toulouse",87276,2019-05-15,2019-05-01,museum,municipal,https://saintraymond.toulouse.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2019,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"1 ter Place Saint-Sernin, 31000, Toulouse, France","1 ter Place Saint-Sernin, 31000, Toulouse, France","Place Saint-Sernin, 31000, Toulouse, France",43.6088034,1.4416466,3100,France
254,Images et Savoirs,50277,2019-05-15,2019-05-01,publication,,https://www.histoirealacarte.com,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2019,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"12 avenue Saint-Jérôme, 13100, Aix en Provence, France","12 avenue Saint-Jérôme, 13100, Aix en Provence, France","12 avenue Saint-Jérôme, 13100, Aix en Provence, France",43.5229259,5.4499534,13100,France
255,Glose,24627,2019-06-11,2019-06-01,publication,,https://glose.com,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2019,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"53, rue du Rocher, 75008, Paris, France","53, rue du Rocher, 75008, Paris, France","53, rue du Rocher, 75008, Paris, France",48.8786008,2.3192718,75008,France
256,PlayBac Presse,87911,2019-06-19,2019-06-01,publication,,https://digital.playbacpresse.fr,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2019,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"14 BIS rue des minimes, 75003, Paris, France","14 BIS rue des minimes, 75003, Paris, France","14B rue des minimes, 75003, Paris, France",48.8571957,2.3660679,75003,France
257,Infotel SA,11630,2019-06-27,2019-06-01,IT,,https://infotel.com,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2019,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"36 Avenue du Général de Gaulle, 93175, Bagnolet, France","36 Avenue du Général de Gaulle, 93175, Bagnolet, France","36 Avenue du Général de Gaulle, 93175, Bagnolet, France",48.8643327,2.41639960880282,93175,France
258,BRIEF.ME SAS,47198,2019-07-16,2019-07-01,media,,https://brief.me,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2019,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"14 rue de Thionville, 75019, Paris, France","14 rue de Thionville, 75019, Paris, France","14 rue de Thionville, 75019, Paris, France",48.8884867,2.382063,75019,France
259,Archives Nice Côte d'Azur,82424,2019-08-13,2019-08-01,archives,municipal,https://archives.nicecotedazur.org/,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2019,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"7 Avenue de Fabron, 06200, Nice, France","7 Avenue de Fabron, 06200, Nice, France","7 Avenue de Fabron, 06200, Nice, France",43.6880715,7.2347916,6200,France
260,Musée du Louvre,53355,2019-09-23,2019-09-01,museum,national,https://collections.louvre.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2019,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"34 quai Francois Mitterrand, 75001, Paris, France","34 quai Francois Mitterrand, 75001, Paris, France","34 quai Francois Mitterrand, 75001, Paris, France",48.8593829,2.3365677,75001,France
261,Campus Condorcet - GED,40358,2019-09-27,2019-09-01,research,,https://www.campus-condorcet.fr/,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2019,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"8 cours des Humanités, 93322, Aubervilliers Cedex, France","8 Cours des Humanités, 93300, Aubervilliers, France","8 Cours des Humanités, 93300, Aubervilliers, France",48.909425,2.366793,93300,France
262,Archives Diplomatiques du Ministère Des Affaires Etrangères,14366,2019-10-03,2019-10-01,archives,national,https://www.diplomatie.gouv.fr/fr/archives-diplomatiques/,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2019,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"3 Rue Suzanne Masson, 93126, La Courneuve CEDEX, France","3 Rue Suzanne Masson, 93120, La Courneuve, France","3 Rue Suzanne Masson, 93120, La Courneuve, France",48.92375115,2.388548619902,93120,France
263,Médiathèque intercommunale de Saint-Dié-des-Vosges,62931,2019-10-07,2019-10-01,library,municipal,https://www.ca-saintdie.fr/decouvrir/mediatheques/accueil-mediatheque,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2019,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"11, rue Saint-Charles, 88100, Saint-Dié-des-Vosges, France","11, rue Saint-Charles, 88100, Saint-Dié-des-Vosges, France","11, rue Saint-Charles, 88100, Saint-Dié-des-Vosges, France",48.28849315,6.95102359399478,88100,France
264,JEULIN,36938,2019-10-11,2019-10-01,education,,https://www.jeulin.fr,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2019,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"468 rue Jacques-Monod, CS 21900, 27019 Evreux Cedex, France","468 rue Jacques Monod, 27000, Evreux, France","468 rue Jacques Monod, 27000, Evreux, France",49.0242299,1.1806492,27000,France
265,Collège de France,72507,2019-10-22,2019-10-01,university,national,https://salamandre.college-de-france.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2019,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"11 place de Marcelin Berthelot, 75005, Paris, France","11 place de Marcelin Berthelot, 75005, Paris, France","place Marcelin Berthelot, 75005, Paris, France",48.8491437,2.3455714,75005,France
266,Etablissement publique des musées d'Orsay et de l'Orangerie,59510,2019-10-22,2019-10-01,museum,,https://www.musee-orsay.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2019,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"62 rue de Lille, Paris 07, 75343, France","62 rue de Lille, 75007, Paris, France","62 rue de Lille, 75007, Paris, France",48.8597437,2.3259203,75007,France
267,DRAC Grand Est,46514,2019-10-22,2019-10-01,government agency,régional,https://www.culture.gouv.fr/Regions/Drac-Grand-Est,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2019,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"2 Place de la République, 67082 Strasbourg cedex, France","Palais du Rhin, 2 Place de la République, 67000, Strasbourg, France","Palais du Rhin, 2 Place de la République, 67000, Strasbourg, France",48.5876327,7.75254169454833,67000,France
268,TestWe,10947,2019-10-22,2019-10-01,IT,,https://testwe.eu,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2019,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"40 rue Desaix, 75015, Paris, France","40 rue Desaix, 75015, Paris, France","40 rue Desaix, 75015, Paris, France",48.852085,2.2919597,75015,France
269,Musée departemental de la Céramique à Lezoux,38648,2019-10-30,2019-10-01,museum,departemental,https://musee-ceramique.puy-de-dome.fr/accueil.html,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2019,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"Hôtel du Département, 24 rue Saint-Esprit, 63033 Clermond-Ferrand Cedex 1, France","39 rue de la République, 63190, Lezoux, France","39 rue de la République, 63190, Lezoux, France",45.8257822,3.3836341,63190,France
270,Département du Nord,33518,2019-11-05,2019-11-01,archives,departemental,https://archivesdepartementales.lenord.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2019,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"22 rue saint Bernard, 59000, Lille, France","22 rue saint Bernard, 59000, Lille, France","22 rue saint Bernard, 59000, Lille, France",50.6201231,3.0426875,59000,France
271,Centre national de la danse,82083,2019-11-14,2019-11-01,research,national,https://cnd.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2019,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"1 rue Victor Hugo, 93507, Pantin, France","1 rue Victor Hugo, 93507, Pantin, France","1 rue Victor Hugo, 93500, Pantin, France",48.8954738,2.402343138063,93507,France
272,Institut d'Histoire des Représentations et des Idées dans les Modernités - UMR 5317,43094,2019-11-18,2019-11-01,research,,http://ihrim.ens-lyon.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2019,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"ENS de Lyon 15 parvis René Descartes, BP 7000, 69342 Lyon Cedex 07, France","237 Avenue Jean Jaurès, 69007, Lyon, France","237 Avenue Jean Jaurès, 69007, Lyon, France",45.7333719,4.8350339,69007,France
273,Commissariat à l'énergie atomique et aux énergies alternatives,30099,2019-11-22,2019-11-01,research,,https://www.cea.fr,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2019,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"25 rue Leblanc, 75015, Paris, France","25 rue Leblanc, 75015, Paris, France","25 rue Leblanc, 75015, Paris, France",48.8399972,2.2737149,75015,France
274,Fondation Le Corbusier,52670,2019-12-03,2019-12-01,research,,http://www.fondationlecorbusier.fr/corbuweb/default.aspx,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2019,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"8-10 square du Docteur Blanche, 75016, Paris, France","8-10 square du Docteur Blanche, 75016, Paris, France","8-10 square du Docteur Blanche, 75016, Paris, France",48.8525624,2.2646093,75016,France
275,Ville de Bourg-en-Bresse,39675,2019-12-04,2019-12-01,administrative district,municipal,https://culture.bourgenbresse.fr ,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2019,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"Place de l'Hôtel de Ville, 01012, Bourg-en-Bresse, France","Place de l'Hôtel de Ville, 01012, Bourg-en-Bresse, France","Place de l'Hôtel de Ville, 01012, Bourg-en-Bresse, France",46.2050656,5.22546764203645,1012,France
276,BILKETA,27020,2019-12-05,2019-12-01,archives,,http://www.bilketa.eus,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2019,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"Médiathèque de Bayonne, 10 rue des Gouverneurs, 64100, Bayonne, France","Médiathèque de Bayonne, 10 rue des Gouverneurs, 64100, Bayonne, France","10 rue des Gouverneurs, 64100, Bayonne, France",43.4909977,-1.478222,64100,France
277,Médiathèque de Rueil-Malmaison,75242,2019-12-13,2019-12-01,library,municipal,https://www.mediatheque-rueilmalmaison.fr/-Catalogues-,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2019,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"15-21 Boulevard Foch, 92500, Rueil-Malmaison, France","15-21 Boulevard Foch, 92500, Rueil-Malmaison, France","15 Boulevard du Maréchal Foch, 92500, Rueil-Malmaison, France",48.8778327,2.1799077,92500,France
278,Treenaut,14025,2019-12-13,2019-12-01,education,,https://www.treenaut.com ,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2019,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"1110 Chemin des Platrieres, 13090, Aix-en-Provence, France","1110 Chemin des Platrieres, 13090, Aix-en-Provence, France","1110 Chemin des Platrieres, 13090, Aix-en-Provence, France",43.5556383,5.4199006,13090,France
279,Maison des Sciences de l'Homme de Dijon,62246,2019-12-16,2019-12-01,research,municipal,http://pandor.u-bourgogne.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2019,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"6 Esplanade Erasme, 21066, Dijon, France","6 Esplanade Erasme, 21066, Dijon, France","6 Esplanade Erasme, 21066, Dijon, France",47.31267495,5.06419010338494,21066,France
280,Bibliothèque et Médiathèques de Grasse,36596,2019-12-31,2019-12-01,library,municipal,https://www.mediatheques.grasse.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2019,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"Villa Saint-Hilaire,1 impasse E. Boursier-Mougenot (ex Bd A. Maure), 06130 Grasse, France","Boulevard Antoine Maure, 06130, Grasse, France","Boulevard Antoine Maure, 06130, Grasse, France",43.6573011,6.9188686,6130,France
281,Musée de l'École de Nancy,58827,2020-01-29,2020-01-01,museum,municipal,https://musee-ecole-de-nancy.nancy.fr/accueil-2676.html,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"36-38 rue du Sergent Blandan, 54000, Nancy, France","36-38 rue du Sergent Blandan, 54000, Nancy, France","36-38 rue du Sergent Blandan, 54000, Nancy, France",48.6821664,6.1658793,54000,France
282,Archives municipales de Nancy,46172,2020-02-07,2020-02-01,archives,municipal,http://archives.nancy.fr/,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"3, rue Henri-Bazin, 54000, Nancy, France","3, rue Henri-Bazin, 54000, Nancy, France","3, rue Henri-Bazin, 54000, Nancy, France",48.6959302,6.1905468,54000,France
283,Archives départementales de Vaucluse,20180,2020-02-11,2020-02-01,archives,departemental,https://archives.vaucluse.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"Place du Palais, 84000, Avignon, France","Place du Palais, 84000, Avignon, France","Place du Palais, 84000, Avignon, France",43.9509694,4.80663472919258,84000,France
284,IM France - Sondo,33177,2020-02-11,2020-02-01,education,,https://sondo.fr,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"106 route de Gachet, 44300, Nantes, France","106 route de Gachet, 44300, Nantes, France","106 route de Gachet, 44300, Nantes, France",47.2898726,-1.5225459,44300,France
285,Imprimerie nationale,55748,2020-02-24,2020-02-01,publication,,https://www.ingroupe.com/,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"104 avenue du Président Kennedy, 75016, Paris, France","104 avenue du Président Kennedy, 75016, Paris, France","104 avenue du Président Kennedy, 75016, Paris, France",48.8533076,2.2813615,75016,France
286,Magnard Vuibert Delagrave  ,51644,2020-03-05,2020-03-01,publication,,https://magnard.fr,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"5 Allée de la 2ème Division Blindée, 75015, Paris, France","75015 Paris, France","75015 Paris, France",48.8384348,2.29491626277717,75015,France
287,GlobalExam,16760,2020-03-09,2020-03-01,education,,https://global-exam.com,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,Anonyme,Anonyme,contact@email.com,"38 rue de Ponthieu, 75008, Paris, France","38 rue de Ponthieu, 75008, Paris, France","38 rue de Ponthieu, 75008, Paris, France",48.8712697,2.3079488,75008,France
288,Bibliothèque municipale de Versailles,87556,2020-04-14,2020-04-01,library,municipal,https://bibliotheque.versailles.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"5, rue de l'Indépendance américaine, 78000, Versailles, France","5, rue de l'Indépendance américaine, 78000, Versailles, France","5, rue de l'Indépendance américaine, 78000, Versailles, France",48.8020011,2.12147850036477,78000,France
289,Archives d'Auxerre,74901,2020-04-14,2020-04-01,archives,municipal,https://archives.auxerre.fr/n/documents-en-ligne/n:99,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,Anonyme,Anonyme,contact@email.com,"14 place de l'Hôtel de ville, 89000, Auxerre, France","14 place de l'Hôtel de ville, 89000, Auxerre, France","14 place de l'Hôtel de ville, 89000, Auxerre, France",47.7961665,3.5702736,89000,France
290,Cyberlibris SA,71482,2020-04-30,2020-04-01,IT,,https://www.cyberlibris.com,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"6 Place de La Madeleine, 75008, Paris, France","6 Place de La Madeleine, 75008, Paris, France","6 Place de La Madeleine, 75008, Paris, France",48.8707935,2.3250223,75008,France
291,IDIOM Entertainment SAS,58485,2020-05-06,2020-05-01,education,,https://www.streamglish.com,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"1 rue de Longpont, 92200, Neuilly-sur-seine, France","1 rue de Longpont, 92200, Neuilly-sur-seine, France","1 rue de Longpont, 92200, Neuilly-sur-seine, France",48.8825504,2.2552989,92200,France
292,Archives municipales de Chambéry,55064,2020-06-03,2020-06-01,archives,municipal,https://www.chambery.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"Hôtel de ville, BP 11105, 73011 Chambéry cedex, France","Place de l'Hôtel de ville, 73011, Chambéry, France","Place de l'Hôtel de ville, 73011, Chambéry, France",45.56638765,5.9202306450447,73011,France
293,Archives municipales et métropolitaines de Grenoble,42068,2020-06-03,2020-06-01,archives,municipal,https://archives.grenoblealpesmetropole.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"3 rue Malakoff, 38000, Grenoble, France","3 rue Malakoff, 38000, Grenoble, France","3 rue Malakoff, 38000, Grenoble, France",45.1887431,5.7391967,38000,France
294,wweeddoo,77637,2020-06-04,2020-06-01,education,,https://wweeddoo.com,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"38 rue Paul Bert, 92100, Boulogne-Billancourt, France","38 rue Paul Bert, 92100, Boulogne-Billancourt, France","38 rue Paul Bert, 92100, Boulogne-Billancourt, France",48.8350682,2.2393875,92100,France
295,La Touche Musicale,29073,2020-06-04,2020-06-01,education,,https://latouchemusicale.com,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,Anonyme,Anonyme,contact@email.com,"32 boulevard du Port, 95000, Cergy, France","32 boulevard du Port, 95000, Cergy, France","32 boulevard du Port, 95000, Cergy, France",49.0390427,2.0770308,95000,France
296,Cood,16419,2020-06-04,2020-06-01,education,,https://www.cood.fr,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"23 rue Antigna, 45000, Orléans, France","23 rue Antigna, 45000, Orléans, France","23 rue Antigna, 45000, Orléans, France",47.9101982,1.90101,45000,France
297,"CEPAM, UMR7264",25995,2020-06-11,2020-06-01,research,,https://www.cepam.cnrs.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"24 avenue des diables-bleus, 06300, Nice, France","24 avenue des diables-bleus, 06300, Nice, France","24 avenue des diables-bleus, 06300, Nice, France",43.7079515,7.2843217,6300,France
298,ICONADOR  ,87212,2020-06-15,2020-06-01,research,,https://www.texteimage.com,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"20 place des vosges, 75004, Paris, France","20 place des vosges, 75004, Paris, France","20 place des vosges, 75004, Paris, France",48.855619,2.36554235222494,75004,France
299,Centre culturel irlandais,74216,2020-06-23,2020-06-01,research,,https://archives.centreculturelirlandais.com,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,Anonyme,Anonyme,contact@email.com,"5, rue des Irlandais 75005, Paris, France","5, rue des Irlandais 75005, Paris, France","5, rue des Irlandais 75005, Paris, France",48.8442144,2.3460066,75005,France
300,hilbRt,35571,2020-06-25,2020-06-01,education,,https://hilbrt.com,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"115 Boulevard de Cessole, 06100, Nice, France","115 Boulevard de Cessole, 06100, Nice, France","115 Boulevard de Cessole, 06100, Nice, France",43.7169112,7.2531518,6100,France
301,Service archives de Grand Chambéry,22576,2020-06-26,2020-06-01,archives,municipal,https://www.grandchambery.fr/908-service-archives-de-chambery-metropole.htm,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,Anonyme,Anonyme,contact@email.com,"106 allée des Blachères, 73026 Chambéry cedex, France","106 Allée des Blachères, 73000, Chambéry, France","106 Allée des Blachères, 73000, Chambéry, France",45.5986376,5.8966321,73000,France
302,Musée Mathurin Méheut,67377,2020-07-20,2020-07-01,museum,,http://www.musee-meheut.fr/fr/accueil/bienvenue-musee-meheut-exposition-actualites.html,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"Place du Martray, 22400, Lamballe, France","Place du Martray, 22400, Lamballe, France","Place du Martray, 22400, Lamballe, France",48.4692277,-2.5156239,22400,France
303,Bibliothèques municipales de Châlons-en-Champagne,89948,2020-07-28,2020-07-01,library,municipal,https://bmvr.chalonsenchampagne.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"68 rue Léon Bourgeois, 51000, Chalons en Champagne, France","68 rue Léon Bourgeois, 51000, Chalons en Champagne, France","68 rue Léon Bourgeois, 51000, Chalons en Champagne, France",48.9602951,4.36581,51100,France
304,Vittascience,76953,2020-07-29,2020-07-01,education,,https://fr.vittascience.com,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"96 bis bd Raspail, 75006, Paris, France","96 bis bd Raspail, 75006, Paris, France","96B Boulevard Raspail, 75006, Paris, France",48.841956,2.3296979,75006,France
305,Musée de la faïence et de la céramique,64299,2020-07-29,2020-07-01,museum,,https://musee-faience.fr/,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"27 rue du 11 Novembre, 72210, La Suze sur Sarthe, France","27 rue du 11 Novembre, 72210, La Suze sur Sarthe, France","72210, La Suze-sur-Sarthe, France",47.88897,0.0272896,72210,France
306,Archives départementales des Côtes-d'Armor,34886,2020-08-24,2020-08-01,archives,departemental,https://archives.cotesdarmor.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"7 rue François Merlet, 22000, Saint-Brieuc, France","7 rue François Merlet, 22000, Saint-Brieuc, France","7 rue François Merlet, 22000, Saint-Brieuc, France",48.5032227,-2.7725364,22000,France
307,Fastlane Education,47883,2020-08-24,2020-08-01,education,,https://www.startlab-education.com,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"9 rue Letellier, 75015, Paris, France","9 rue Letellier, 75015, Paris, France","9 rue Letellier, 75015, Paris, France",48.8485573,2.2947973,75015,France
308,ITSS,70456,2020-08-27,2020-08-01,IT,,https://www.itss.paris/,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"157 Boulevard Macdonald, 75019, Paris, France","157 Boulevard Macdonald, 75019, Paris, France","157 Boulevard Macdonald, 75019, Paris, France",48.8983508,2.3778904,75019,France
309,PIVOT POINT,57459,2020-08-31,2020-08-01,education,,https://www.pivot-point.fr,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,Anonyme,Anonyme,contact@email.com,"168 bd des Pas Enchantés, 44230, Saint Sébastien sur Loire, France","168 bd des Pas Enchantés, 44230, Saint Sébastien sur Loire, France","168 bd des Pas Enchantés, 44230, Saint Sébastien sur Loire, France",47.211012,-1.4953049,44230,France
